,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar
5568,7,4,7,5,5,4,6,7,6,10
5569,7,2,1,3,3,2,8,7,6,7
5570,7,5,7,7,5,5,8,7,3,8
5571,7,4,8,6,10,7,8,4,4,8
5572,7,1,0,1,0,0,7,8,10,8
5573,7,4,7,4,5,4,7,8,12,8
5574,7,2,3,4,1,2,7,8,3,7
5575,7,4,5,5,4,4,7,7,6,7
5576,7,5,6,7,4,4,7,7,3,7
5577,7,9,11,12,8,8,7,7,3,8
5578,7,4,7,6,5,4,10,5,4,9
5579,7,4,8,6,6,6,7,7,6,8
5580,7,3,2,5,3,3,7,7,6,8
5581,7,4,7,6,5,7,8,8,4,7
5582,7,4,4,6,6,5,9,9,3,8
5583,7,1,0,1,0,0,7,8,10,8
5584,7,5,11,8,8,9,8,8,6,7
5585,7,2,0,2,0,0,7,8,11,8
5586,7,3,6,4,4,3,7,6,12,8
5587,7,7,9,10,6,8,11,6,3,10
5588,7,4,2,5,4,4,8,7,6,9
5589,7,3,4,3,5,2,7,9,14,8
5590,7,6,7,8,5,6,10,6,3,9
5591,7,3,3,4,4,2,7,7,14,8
5592,7,3,2,4,4,3,8,7,6,8
5593,7,6,7,9,5,4,9,6,3,9
5594,7,7,11,9,8,10,8,8,6,7
5595,7,4,7,6,5,5,7,8,5,9
5596,7,6,10,6,5,4,7,8,3,7
5597,7,2,1,2,1,2,8,8,5,7
5598,7,1,0,2,0,0,7,8,11,8
5599,7,4,9,5,7,4,7,7,13,8
5600,7,4,11,5,8,3,7,7,15,8
5601,7,4,5,5,4,4,7,7,6,7
5602,7,5,7,8,5,4,8,7,3,8
5603,7,4,8,5,6,4,7,8,8,9
5604,7,7,9,10,7,8,6,8,2,7
5605,7,5,8,7,6,6,4,9,3,5
5606,7,3,6,4,4,4,7,7,5,8
5607,7,4,5,6,8,5,9,9,3,7
5608,7,5,10,5,8,5,8,7,13,8
5609,7,4,8,4,5,2,7,7,15,8
5610,7,2,3,4,1,2,8,7,3,7
5611,7,3,6,5,4,4,6,7,5,12
5612,7,5,5,7,7,6,7,5,4,8
5613,7,6,8,9,6,5,7,7,3,8
5614,7,5,10,6,7,3,7,7,15,8
5615,7,4,5,6,4,4,7,8,3,8
5616,7,4,5,5,3,4,7,8,6,7
5617,7,2,3,3,2,2,7,8,5,8
5618,7,6,8,9,6,5,8,7,3,7
5619,7,4,9,5,6,2,7,9,15,8
5620,7,5,10,8,8,7,7,7,3,8
5621,7,6,11,6,8,3,7,5,15,8
5622,7,5,10,6,8,8,8,8,6,8
5623,7,3,7,5,5,4,8,7,6,8
5624,7,5,9,6,7,6,6,8,7,10
5625,7,4,10,5,7,3,7,7,15,8
5626,7,8,11,11,8,7,7,6,3,7
5627,7,6,9,9,6,7,10,6,3,9
5628,7,7,11,10,8,8,5,9,3,6
5629,7,5,6,7,4,4,10,7,4,9
5630,7,1,0,1,0,0,7,8,10,8
5631,7,2,2,3,3,2,8,7,6,7
5632,7,3,4,5,3,3,7,7,3,8
5633,7,5,9,8,7,5,7,7,6,7
5634,7,6,11,8,8,7,10,7,3,9
5635,7,3,6,3,4,1,7,8,14,8
5636,7,2,1,2,2,2,7,7,6,8
5637,7,2,4,3,3,2,7,7,6,8
5638,7,5,11,7,8,10,8,6,4,6
5639,7,9,13,8,7,5,5,8,5,9
5640,7,8,11,11,9,7,8,6,3,8
5641,7,8,11,12,8,10,9,6,3,8
5642,7,6,11,8,8,7,7,7,7,7
5643,7,4,7,4,4,2,7,5,14,8
5644,7,4,11,5,9,5,7,7,13,8
5645,7,5,10,5,8,5,7,8,13,8
5646,7,6,8,9,6,5,10,7,4,10
5647,7,2,1,3,3,3,7,7,5,8
5648,7,5,11,8,8,7,8,7,3,8
5649,7,5,8,6,6,5,7,7,7,8
5650,7,3,5,6,4,3,7,7,2,7
5651,7,3,3,4,4,2,7,8,14,8
5652,7,4,4,6,6,4,9,8,3,7
5653,7,7,10,9,8,6,10,6,3,9
5654,7,3,7,5,5,4,7,7,5,7
5655,7,2,3,3,2,2,6,7,7,9
5656,7,3,6,5,4,4,5,9,3,6
5657,7,6,10,8,8,11,8,9,5,9
5658,7,6,8,9,10,9,7,5,4,9
5659,7,1,0,1,0,0,7,7,10,8
5660,7,2,3,4,2,2,7,7,2,8
5661,7,5,8,7,6,5,5,8,3,6
5662,7,7,11,10,8,7,7,8,3,8
5663,7,4,3,5,4,4,6,7,6,8
5664,7,3,7,3,4,2,7,8,14,8
5665,7,9,13,9,7,5,10,6,4,9
5666,7,3,7,4,5,4,7,7,7,7
5667,7,9,12,8,6,4,6,6,6,9
5668,7,2,1,3,2,2,7,8,6,8
5669,7,9,15,8,8,5,11,7,4,8
5670,7,3,5,5,4,3,9,6,3,9
5671,7,5,6,7,4,4,8,8,3,8
5672,7,2,4,3,2,2,6,7,5,8
5673,7,3,5,4,3,3,8,7,6,6
5674,7,8,14,8,8,6,10,7,5,7
5675,7,5,9,6,6,6,7,7,5,11
5676,7,2,6,4,4,5,9,6,3,7
5677,7,4,8,6,6,7,8,7,4,6
5678,7,4,10,4,7,2,7,6,15,8
5679,7,6,7,8,9,7,9,8,3,9
5680,7,8,10,12,8,7,7,8,3,8
5681,7,5,9,5,6,2,7,7,15,8
5682,7,3,2,4,3,3,7,8,6,7
5683,7,5,7,8,5,6,9,7,3,9
5684,7,2,1,2,2,2,8,7,6,6
5685,7,6,10,7,5,4,7,8,3,7
5686,7,4,7,6,9,5,10,11,3,10
5687,7,7,11,9,8,8,7,6,5,10
5688,7,2,6,3,4,1,7,7,14,8
5689,7,3,3,5,2,2,5,9,3,6
5690,7,4,7,6,5,5,7,9,7,10
5691,7,6,9,7,4,4,7,8,3,8
5692,7,5,9,7,7,6,7,7,7,8
5693,7,3,6,4,4,4,8,7,6,8
5694,7,5,10,8,8,5,8,8,3,8
5695,7,6,11,6,8,3,7,7,15,8
5696,7,2,6,3,4,2,7,6,12,8
5697,7,4,7,4,5,3,7,7,12,8
5698,7,5,9,7,7,9,8,9,5,7
5699,7,5,10,5,7,3,7,5,15,8
5700,7,5,9,5,4,3,5,9,3,7
5701,7,3,6,4,4,2,7,6,14,8
5702,7,3,7,3,5,2,7,7,14,8
5703,7,4,7,6,9,7,8,10,4,5
5704,7,3,4,4,3,3,8,7,6,6
5705,7,2,4,4,2,2,7,8,3,8
5706,7,4,9,4,7,4,7,8,13,8
5707,7,3,4,4,3,3,7,7,6,8
5708,7,5,8,8,6,5,5,9,4,6
5709,7,3,8,4,6,3,7,7,12,8
5710,7,2,3,3,2,2,9,7,6,7
5711,7,4,7,6,5,5,7,7,2,8
5712,7,7,12,6,6,4,8,8,3,9
5713,7,5,8,8,6,6,7,6,3,7
5714,7,6,8,8,6,6,10,6,3,11
5715,7,3,7,4,5,3,8,7,7,7
5716,7,1,0,1,0,0,7,7,10,8
5717,7,3,8,4,5,2,7,7,15,8
5718,7,4,11,5,8,3,7,7,15,8
5719,7,4,7,6,5,4,4,9,4,5
5720,7,5,5,5,7,3,7,8,15,8
5721,7,5,10,8,8,5,8,5,3,8
5722,7,3,5,5,3,3,6,7,6,8
5723,7,3,3,6,2,3,8,7,3,8
5724,7,4,6,6,8,6,8,12,4,5
5725,7,5,8,8,6,6,5,8,3,6
5726,7,5,9,8,7,5,7,7,3,7
5727,7,3,2,5,4,4,8,7,6,7
5728,7,6,10,8,7,5,9,6,3,8
5729,7,4,9,5,7,5,8,8,6,8
5730,7,4,9,4,7,4,7,9,13,8
5731,7,3,4,5,3,3,6,9,3,7
5732,7,7,11,10,8,9,9,7,3,9
5733,7,3,7,4,5,3,7,7,13,8
5734,7,4,3,4,4,2,7,7,14,8
5735,7,2,3,4,2,2,6,9,3,8
5736,7,5,11,6,8,3,7,9,15,8
5737,7,6,7,9,5,6,10,6,3,9
5738,7,4,5,5,4,4,8,7,6,7
5739,7,3,8,4,6,4,7,8,12,8
5740,7,8,10,8,5,5,5,9,3,6
5741,7,4,6,4,4,2,7,5,14,8
5742,7,1,1,2,1,1,7,8,11,8
5743,7,1,0,2,0,0,7,7,11,8
5744,7,4,9,4,6,2,7,8,15,8
5745,7,9,15,8,8,5,6,8,4,10
5746,7,6,10,6,6,3,7,8,3,8
5747,7,4,4,7,3,3,8,7,3,8
5748,7,3,4,6,3,3,9,7,3,8
5749,7,11,13,10,8,5,8,8,4,9
5750,7,5,7,8,5,6,5,9,3,6
5751,7,3,7,4,5,3,7,7,12,8
5752,7,4,7,5,4,2,7,7,14,8
5753,7,2,4,3,3,2,8,8,6,7
5754,7,4,2,5,4,4,7,8,6,8
5755,7,6,9,6,5,4,8,7,3,7
5756,7,8,11,12,8,10,10,6,3,10
5757,7,8,12,7,6,4,7,8,5,9
5758,7,4,10,6,7,10,8,8,5,8
5759,7,4,7,6,5,4,11,6,4,9
5760,7,4,9,6,6,8,7,6,5,8
5761,7,6,8,8,6,5,10,6,3,10
5762,7,5,8,7,6,6,7,7,5,10
5763,7,3,4,4,2,3,8,7,6,7
5764,7,4,7,4,5,4,7,9,12,8
5765,7,6,11,8,8,8,6,6,8,11
5766,7,2,1,3,2,2,7,8,6,8
5767,7,6,11,9,8,7,9,7,3,8
5768,7,5,5,6,6,3,7,6,15,8
5769,7,3,4,6,2,3,9,6,3,7
5770,7,3,8,4,5,2,7,9,15,8
5771,7,4,5,7,4,4,7,8,3,8
5772,7,1,0,1,0,0,7,7,10,8
5773,7,5,7,8,9,7,8,5,3,8
5774,7,5,9,8,7,8,7,7,6,8
5775,7,2,4,4,2,2,7,8,3,8
5776,7,4,6,6,4,4,7,7,3,7
5777,7,3,3,5,2,3,7,7,2,7
5778,7,5,8,7,6,4,7,8,3,7
5779,7,7,9,10,6,6,6,7,3,7
5780,7,4,6,6,4,5,8,8,6,8
5781,7,3,7,4,4,2,7,6,14,8
5782,7,3,7,5,5,6,9,8,4,7
5783,7,3,6,4,4,3,7,8,12,8
5784,7,4,5,6,7,6,7,8,4,5
5785,7,7,8,10,10,9,6,4,5,7
5786,7,4,8,4,5,2,7,5,15,8
5787,7,5,9,5,5,4,7,8,3,8
5788,7,2,6,3,4,1,7,8,14,8
5789,7,4,9,5,7,5,8,7,6,6
5790,7,2,2,3,3,3,8,8,6,7
5791,7,3,3,3,4,1,7,9,14,8
5792,7,3,5,6,4,3,9,6,3,9
5793,7,7,11,10,8,9,8,7,3,9
5794,7,4,4,6,3,3,9,7,3,9
5795,7,9,15,9,8,7,4,10,3,6
5796,7,4,4,5,6,2,7,8,15,8
5797,7,6,10,9,8,7,6,7,5,10
5798,7,6,10,8,8,7,10,6,2,10
5799,7,4,5,7,4,4,6,7,3,6
5800,7,2,1,3,3,2,6,7,5,8
5801,7,5,9,6,7,7,7,7,6,8
5802,7,3,4,4,6,4,8,7,4,5
5803,7,6,9,8,7,8,8,8,5,8
5804,7,6,10,6,8,6,7,6,13,8
5805,7,5,10,8,8,8,7,7,5,8
5806,7,5,6,7,4,4,4,10,3,6
5807,7,4,8,4,6,4,7,7,12,8
5808,7,10,14,9,8,5,7,8,4,9
5809,7,4,5,4,7,2,7,7,15,8
5810,7,4,3,4,4,2,7,6,14,8
5811,7,4,10,5,7,3,7,8,15,8
5812,7,4,8,5,6,4,7,8,6,7
5813,7,3,3,4,4,2,7,9,14,8
5814,7,3,7,4,5,2,7,8,14,8
5815,7,4,8,4,5,2,7,9,15,8
5816,7,8,10,11,7,8,7,7,2,7
5817,7,4,7,6,5,4,8,7,6,7
5818,7,5,5,6,6,3,7,5,15,8
5819,7,5,10,6,7,3,7,7,15,8
5820,7,5,10,7,7,9,8,7,4,8
5821,7,3,3,5,2,2,7,8,3,7
5822,7,6,10,7,6,5,8,7,3,8
5823,7,4,7,5,5,5,7,7,6,8
5824,7,3,8,5,6,6,8,7,4,6
5825,7,8,10,8,5,5,8,8,3,7
5826,7,3,7,4,5,4,6,6,7,8
5827,7,3,5,5,4,3,7,8,5,8
5828,7,3,6,4,4,2,7,7,14,8
5829,7,3,5,6,3,3,7,7,3,7
5830,7,4,5,5,4,4,8,7,6,7
5831,7,2,3,3,2,2,7,7,5,8
5832,7,2,6,4,4,5,9,6,4,7
5833,7,2,4,4,3,3,7,7,3,8
5834,7,7,13,7,8,6,7,7,3,8
5835,7,4,3,4,4,2,7,8,14,8
5836,7,7,9,10,7,7,6,8,3,6
5837,7,5,9,7,7,7,7,7,5,7
5838,7,2,4,4,2,2,7,7,3,7
5839,7,4,2,5,4,4,9,7,6,7
5840,7,5,4,6,6,2,7,7,15,8
5841,7,6,11,8,8,8,7,8,6,8
5842,7,4,11,6,8,7,7,7,5,8
5843,7,1,0,2,0,0,7,7,11,8
5844,7,5,9,8,7,5,9,8,3,9
5845,7,3,4,5,2,2,7,7,3,8
5846,7,5,6,6,8,3,7,8,15,8
5847,7,5,10,6,7,3,7,6,15,8
5848,7,2,3,3,1,2,7,8,6,8
5849,7,6,8,9,10,9,7,4,4,7
5850,7,1,0,1,0,0,7,7,10,8
5851,7,4,11,6,8,10,8,9,5,8
5852,7,4,7,5,5,4,6,6,6,9
5853,7,6,10,8,8,7,6,8,3,6
5854,7,3,9,4,6,4,7,7,12,8
5855,7,7,11,9,9,9,6,7,7,10
5856,7,1,1,2,1,1,7,8,11,8
5857,7,4,9,5,6,2,7,6,15,8
5858,7,2,1,3,2,2,7,7,5,8
5859,7,8,11,12,9,10,6,7,3,7
5860,7,4,8,4,5,2,7,5,15,8
5861,7,5,4,5,6,2,7,7,15,8
5862,7,3,3,4,4,2,7,5,14,8
5863,7,3,3,5,2,3,7,7,3,7
5864,7,7,9,10,7,8,8,7,2,7
5865,7,4,9,6,6,5,7,6,7,9
5866,7,2,1,3,2,2,6,7,6,8
5867,7,5,7,7,5,5,6,7,6,8
5868,7,3,3,5,2,2,7,8,3,8
5869,7,4,7,7,5,5,5,9,3,5
5870,7,4,8,5,6,4,7,7,13,8
5871,7,4,8,6,6,6,7,8,5,8
5872,7,3,3,3,5,2,7,9,14,8
5873,7,5,9,7,7,6,6,6,6,10
5874,7,5,8,7,6,7,6,7,6,9
5875,7,3,2,4,4,3,8,8,6,9
5876,7,3,7,5,5,4,7,7,7,8
5877,7,3,7,3,5,3,8,6,12,8
5878,7,5,10,5,7,3,7,5,15,8
5879,7,5,8,7,6,6,8,8,7,7
5880,7,11,13,10,7,5,8,9,4,9
5881,7,2,1,2,1,1,7,7,12,8
5882,7,4,4,4,5,2,7,6,15,8
5883,7,3,6,5,4,4,5,9,3,6
5884,7,4,7,5,5,5,6,7,5,9
5885,7,3,3,5,2,2,7,8,3,8
5886,7,3,4,5,6,5,8,11,4,4
5887,7,3,3,5,2,2,7,8,3,8
5888,7,6,9,6,4,3,7,8,4,9
5889,7,4,2,5,4,3,9,7,6,7
5890,7,3,3,4,4,2,7,7,14,8
5891,7,2,6,3,4,2,7,6,12,8
5892,7,5,5,6,7,3,7,6,15,8
5893,7,2,5,4,3,3,7,7,2,8
5894,7,6,10,9,8,8,7,7,3,7
5895,7,4,6,5,4,4,7,9,6,10
5896,7,2,4,3,3,2,6,7,5,8
5897,7,7,9,6,4,3,11,7,4,8
5898,7,2,1,3,3,2,8,7,6,7
5899,7,6,10,6,8,5,7,6,14,8
5900,7,6,9,9,7,8,6,8,3,7
5901,7,3,4,6,3,3,7,8,3,7
5902,7,2,1,3,2,2,7,7,6,8
5903,7,4,9,4,7,4,7,7,13,8
5904,7,4,6,6,4,3,7,7,3,7
5905,7,2,2,3,3,3,6,7,5,8
5906,7,4,9,5,6,2,7,6,15,8
5907,7,5,5,5,7,3,7,7,15,8
5908,7,8,10,8,5,5,8,6,3,8
5909,7,4,4,6,3,3,7,6,3,7
5910,7,5,10,7,8,10,9,6,4,6
5911,7,3,5,5,7,4,10,11,3,9
5912,7,5,9,7,6,5,7,6,7,9
5913,7,3,2,4,3,3,6,7,6,8
5914,7,4,8,5,6,5,8,7,5,7
5915,7,2,6,3,4,1,7,9,14,8
5916,7,3,4,5,3,3,6,8,3,6
5917,7,5,11,6,8,3,7,7,15,8
5918,7,2,3,3,2,2,7,7,6,7
5919,7,6,11,6,8,6,7,8,14,8
5920,7,2,6,2,4,2,7,8,12,8
5921,7,3,7,5,5,6,7,6,5,10
5922,7,3,7,3,4,2,7,9,14,8
5923,7,4,4,6,3,3,7,7,3,8
5924,7,4,8,6,10,7,9,10,3,7
5925,7,3,5,6,4,4,9,6,3,8
5926,7,4,10,6,8,7,8,7,5,7
5927,7,7,11,8,6,5,6,9,3,7
5928,7,5,10,7,8,7,7,7,6,8
5929,7,5,10,7,8,8,7,7,6,8
5930,7,6,7,9,5,6,9,7,3,9
5931,7,3,5,4,4,3,7,7,6,8
5932,7,2,3,4,2,2,7,7,3,7
5933,7,3,7,4,5,5,7,8,6,7
5934,7,7,10,10,8,6,8,7,3,8
5935,7,5,10,8,8,10,7,6,6,10
5936,7,3,7,4,4,2,7,8,14,8
5937,7,5,9,6,5,4,8,7,3,7
5938,7,10,12,9,7,5,7,7,5,9
5939,7,5,11,7,8,10,8,7,4,8
5940,7,6,11,8,8,9,6,8,6,8
5941,7,4,7,6,5,4,9,8,3,9
5942,7,2,3,4,1,2,7,7,3,8
5943,7,3,3,3,4,2,7,8,14,8
5944,7,3,7,5,5,4,6,7,6,11
5945,7,3,5,4,3,3,9,7,6,7
5946,7,8,10,11,7,7,6,7,3,7
5947,7,3,4,6,3,3,8,8,3,8
5948,7,4,5,5,7,3,7,7,15,8
5949,7,6,11,6,8,3,7,6,15,8
5950,7,3,4,5,6,4,7,4,5,7
5951,7,8,12,8,6,4,9,8,4,9
5952,7,4,4,5,3,4,6,7,6,9
5953,7,3,4,4,3,3,7,8,5,8
5954,7,4,9,6,6,5,6,7,7,9
5955,7,3,5,5,4,3,7,8,3,8
5956,7,3,3,4,1,2,8,7,5,7
5957,7,5,7,7,9,6,10,10,3,9
5958,7,3,6,3,4,3,8,8,12,8
5959,7,3,7,5,5,6,8,7,4,8
5960,7,8,11,12,8,7,9,7,3,8
5961,7,3,5,4,3,3,7,7,6,8
5962,7,4,8,5,6,5,7,10,8,11
5963,7,2,3,4,2,2,7,7,3,7
5964,7,3,7,4,4,2,7,9,14,8
5965,7,4,5,6,8,6,7,5,5,8
5966,7,2,4,4,2,2,9,7,3,9
5967,7,4,6,5,4,3,10,6,4,10
5968,7,2,3,4,1,2,5,8,3,6
5969,7,1,1,2,1,1,7,7,12,8
5970,7,4,7,6,10,7,8,9,5,6
5971,7,4,7,6,5,4,9,7,7,6
5972,7,3,5,5,3,3,7,8,6,8
5973,7,6,11,8,8,6,9,7,6,7
5974,7,4,5,6,3,3,8,8,3,8
5975,7,3,5,5,3,3,8,6,2,8
5976,7,3,4,4,5,2,7,9,15,8
5977,7,4,6,6,8,6,9,5,3,9
5978,7,3,4,4,3,3,7,7,6,8
5979,7,5,7,8,5,5,9,7,3,9
5980,7,4,7,5,5,5,7,7,5,8
5981,7,8,11,11,8,6,10,6,4,10
5982,7,6,7,8,5,4,7,6,3,7
5983,7,6,11,8,8,8,6,8,8,10
5984,7,8,10,8,5,4,9,8,4,8
5985,7,3,3,4,4,2,7,8,14,8
5986,7,5,7,8,5,6,5,9,3,6
5987,7,6,8,8,6,5,10,6,4,9
5988,7,2,1,3,1,2,7,8,6,9
5989,7,1,0,1,0,0,7,8,10,8
5990,7,4,5,5,6,5,8,4,3,8
5991,7,4,8,5,6,5,7,6,13,8
5992,7,2,1,3,2,2,8,8,6,8
5993,7,3,6,5,4,4,6,7,7,10
5994,7,2,1,3,2,2,9,7,6,7
5995,7,4,8,4,5,2,7,8,15,8
5996,7,3,7,4,5,5,7,5,4,7
5997,7,5,9,7,6,7,8,8,6,7
5998,7,4,6,5,4,5,7,7,5,8
5999,7,4,7,6,5,5,8,6,6,7
6000,7,4,9,4,7,4,7,8,13,8
6001,7,2,3,4,2,2,8,7,3,8
6002,7,5,10,7,8,6,7,9,8,10
6003,7,5,9,8,7,7,5,9,3,6
6004,7,6,9,8,6,7,11,6,3,10
6005,7,3,1,4,2,3,7,7,6,8
6006,7,4,9,6,6,7,7,7,6,8
6007,7,4,7,5,5,4,8,7,6,8
6008,7,2,3,4,2,2,7,8,3,7
6009,7,3,7,4,5,4,7,7,5,8
6010,7,7,11,9,8,6,7,7,6,7
6011,7,5,9,6,7,6,7,5,13,8
6012,7,4,9,6,6,8,7,7,6,9
6013,7,10,13,11,8,7,9,6,4,7
6014,7,7,9,10,6,8,8,7,3,8
6015,7,11,14,11,8,8,6,9,3,6
6016,7,5,8,7,6,8,7,6,5,9
6017,7,9,11,12,8,8,5,7,4,6
6018,7,5,6,8,4,5,8,7,3,8
6019,7,5,7,7,5,4,5,8,4,7
6020,7,4,5,5,4,4,7,7,6,6
6021,7,3,5,5,4,3,7,7,3,8
6022,7,4,5,4,7,3,7,8,15,8
6023,7,5,8,7,6,7,7,7,6,7
6024,7,5,7,7,5,5,7,7,3,8
6025,7,8,11,11,8,9,9,6,3,8
6026,7,1,0,1,0,0,7,7,10,8
6027,7,3,4,6,3,3,7,7,3,7
6028,7,6,7,9,5,5,9,6,3,8
6029,7,5,8,7,6,6,8,6,7,8
6030,7,3,4,4,6,2,7,9,15,8
6031,7,6,9,6,4,3,8,8,4,8
6032,7,9,12,9,6,4,7,8,5,9
6033,7,1,0,1,0,0,7,7,10,8
6034,7,2,6,4,4,5,7,9,5,6
6035,7,3,8,5,6,4,8,8,7,7
6036,7,5,9,5,6,2,7,8,15,8
6037,7,5,11,7,8,7,6,6,6,10
6038,7,2,2,3,3,2,6,7,6,9
6039,7,6,8,9,6,7,5,8,3,6
6040,7,7,10,10,7,9,9,7,3,9
6041,7,1,0,1,1,0,7,7,11,8
6042,7,6,9,8,7,5,5,7,3,6
6043,7,1,0,2,1,0,7,7,11,8
6044,7,4,8,6,6,8,7,6,5,9
6045,7,3,3,4,4,2,7,9,14,8
6046,7,5,8,5,6,4,7,8,13,8
6047,7,5,9,7,6,6,4,9,3,5
6048,7,5,10,8,8,7,8,6,7,6
6049,7,2,4,4,3,2,7,7,3,8
6050,7,1,1,2,1,1,7,7,12,8
6051,7,4,7,6,10,6,8,12,5,4
6052,7,5,9,6,4,4,4,9,3,6
6053,7,4,9,6,7,7,7,7,5,8
6054,7,3,8,5,6,7,8,9,5,8
6055,7,3,5,4,7,2,7,8,15,8
6056,7,6,9,9,7,7,7,7,3,8
6057,7,5,9,6,7,5,7,8,13,8
6058,7,7,10,10,8,8,6,8,3,7
6059,7,3,6,4,4,5,7,8,4,8
6060,7,3,3,5,1,2,9,6,3,9
6061,7,1,0,2,0,0,7,8,11,8
6062,7,3,5,5,7,4,11,6,3,12
6063,7,5,10,5,7,3,7,7,15,8
6064,7,5,7,8,5,5,7,7,3,7
6065,7,4,5,7,4,4,8,6,3,8
6066,7,5,7,8,5,6,8,7,3,8
6067,7,8,13,8,7,6,9,6,4,8
6068,7,3,3,5,2,2,8,7,3,8
6069,7,6,8,8,6,7,6,8,7,10
6070,7,3,5,5,6,4,11,5,3,11
6071,7,5,10,8,8,7,7,8,7,8
6072,7,3,8,5,6,6,8,6,4,7
6073,7,4,5,7,4,4,8,8,3,8
6074,7,3,1,4,2,3,7,7,6,8
6075,7,4,2,5,4,4,8,7,6,7
6076,7,3,3,5,2,2,8,6,3,8
6077,7,9,15,10,8,7,8,7,3,7
6078,7,6,11,6,6,3,8,8,3,9
6079,7,7,9,7,4,4,7,8,3,8
6080,7,3,7,5,5,5,6,7,6,9
6081,7,3,4,5,6,4,9,12,3,7
6082,7,5,9,7,7,5,9,7,3,9
6083,7,4,8,6,6,6,7,8,6,8
6084,7,3,3,4,2,2,7,7,6,8
6085,7,2,1,3,2,2,7,7,6,8
6086,7,8,10,8,5,5,8,7,3,8
6087,7,4,7,6,5,4,7,8,3,8
6088,7,3,5,5,3,3,8,6,3,8
6089,7,4,5,5,4,4,7,7,6,8
6090,7,3,7,4,4,2,7,8,14,8
6091,7,2,4,4,3,3,7,7,3,7
6092,7,2,0,2,0,0,7,8,11,8
6093,7,7,9,10,7,7,9,7,3,9
6094,7,2,2,3,3,2,8,7,6,7
6095,7,6,9,8,7,6,8,6,6,8
6096,7,3,4,5,3,3,7,7,3,8
6097,7,1,0,2,0,0,7,6,11,8
6098,7,3,4,5,3,3,8,7,3,8
6099,7,4,8,5,5,2,7,5,15,8
6100,7,5,9,7,7,6,8,8,7,6
6101,7,3,8,5,6,7,8,6,4,9
6102,7,8,10,11,8,7,9,7,3,8
6103,7,6,11,8,8,8,7,8,7,9
6104,7,5,8,8,6,5,10,7,4,8
6105,7,3,8,4,5,2,7,8,15,8
6106,7,3,8,4,6,3,8,7,13,8
6107,7,3,5,6,4,4,8,8,3,8
6108,7,6,11,8,8,9,6,7,6,9
6109,7,5,10,7,8,7,6,8,5,11
6110,7,3,7,4,5,2,7,6,14,8
6111,7,2,3,4,1,2,8,8,3,7
6112,7,1,0,1,0,0,7,8,10,8
6113,7,12,15,11,8,6,8,7,4,9
6114,7,4,7,6,5,4,7,7,3,9
6115,7,3,4,6,3,3,8,7,3,7
6116,7,8,13,8,8,5,6,9,4,8
6117,7,3,3,5,1,2,6,7,3,6
6118,7,4,5,7,4,4,7,7,3,7
6119,7,6,9,6,4,3,5,9,4,7
6120,7,4,10,4,7,3,7,6,15,8
6121,7,4,8,4,5,2,7,7,15,8
6122,7,5,5,5,7,3,7,8,15,8
6123,7,5,7,7,5,5,7,7,2,7
6124,7,5,11,6,8,6,6,7,7,9
6125,7,2,3,3,1,2,8,8,3,8
6126,7,7,9,10,7,6,9,6,3,8
6127,7,3,3,4,4,2,7,10,14,8
6128,7,3,6,5,4,4,7,8,3,9
6129,7,5,8,7,6,7,8,7,6,7
6130,7,7,11,10,8,8,9,7,3,8
6131,7,2,6,2,4,1,7,8,14,8
6132,7,3,6,4,4,3,7,8,7,11
6133,7,3,5,5,7,4,8,12,3,6
6134,7,8,10,11,8,9,5,8,3,6
6135,7,8,13,8,7,4,10,8,4,9
6136,7,3,8,5,6,6,8,7,4,7
6137,7,4,4,5,5,2,7,10,15,8
6138,7,5,9,8,7,8,8,7,5,8
6139,7,3,4,5,3,3,5,9,3,7
6140,7,4,9,6,6,7,7,8,6,8
6141,7,4,5,8,4,4,5,8,3,6
6142,7,2,7,3,4,2,7,6,14,8
6143,7,6,9,8,7,7,7,7,7,10
6144,7,2,1,3,2,2,8,7,6,8
6145,7,4,10,4,7,2,7,7,15,8
6146,8,1,5,2,4,1,7,9,0,7
6147,8,1,9,0,6,0,7,7,4,8
6148,8,3,11,4,8,2,6,8,0,7
6149,8,0,1,1,2,0,7,7,2,8
6150,8,1,1,1,2,1,7,7,1,8
6151,8,2,7,2,5,1,7,7,0,8
6152,8,1,11,0,8,0,7,7,4,8
6153,8,1,3,2,2,1,7,7,1,8
6154,8,2,6,2,4,1,5,8,0,7
6155,8,2,7,3,5,2,7,9,0,7
6156,8,3,9,4,6,2,7,7,0,8
6157,8,1,4,1,3,1,7,7,1,8
6158,8,1,3,1,2,1,7,7,1,8
6159,8,1,1,1,1,0,7,7,2,8
6160,8,0,1,1,2,0,7,7,2,8
6161,8,2,8,3,6,2,7,7,0,7
6162,8,3,9,5,7,3,7,7,0,8
6163,8,1,1,1,2,1,7,7,1,8
6164,8,7,14,6,8,4,8,7,2,11
6165,8,0,1,1,2,1,7,7,1,8
6166,8,0,8,0,5,0,7,7,4,8
6167,8,3,11,4,9,2,7,8,0,7
6168,8,7,10,9,8,5,6,8,2,8
6169,8,0,6,0,4,0,7,7,4,8
6170,8,3,9,5,6,6,10,6,2,7
6171,8,3,10,4,7,2,7,7,0,8
6172,8,0,6,0,4,0,7,7,4,8
6173,8,1,11,0,8,0,7,7,4,8
